max_emission
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
19466.87
